date,timestamp,update_timestamp,forecast_date,forecast_timestamp,forecast_summary,forecast_text,forecast_code,wind_speed_high,wind_speed_low,wind_direction,relative_humidity_high,relative_humidity_low,temperature_high,temperature_low
2019-04-08,2019-04-08T16:55:00+08:00,2019-04-08T17:32:11+08:00,2019-04-12,2019-04-12T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,W,90.0,60.0,34.0,24.0
2019-04-09,2019-04-09T04:15:00+08:00,2019-04-09T04:32:11+08:00,2019-04-10,2019-04-10T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,10.0,5.0,NW,95.0,55.0,34.0,24.0
2019-04-09,2019-04-09T04:15:00+08:00,2019-04-09T04:32:11+08:00,2019-04-11,2019-04-11T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,WNW,95.0,55.0,34.0,24.0
2019-04-09,2019-04-09T04:15:00+08:00,2019-04-09T04:32:11+08:00,2019-04-12,2019-04-12T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,W,95.0,55.0,34.0,24.0
2019-04-09,2019-04-09T04:15:00+08:00,2019-04-09T04:32:11+08:00,2019-04-13,2019-04-13T00:00:00+08:00,Morning thundery showers.,Thundery Showers,TL,15.0,5.0,WSW,95.0,55.0,33.0,24.0
2019-04-09,2019-04-09T17:12:00+08:00,2019-04-09T17:32:12+08:00,2019-04-10,2019-04-10T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,NW,95.0,55.0,34.0,24.0
2019-04-09,2019-04-09T17:12:00+08:00,2019-04-09T17:32:12+08:00,2019-04-11,2019-04-11T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,SE,95.0,55.0,34.0,24.0
2019-04-09,2019-04-09T17:12:00+08:00,2019-04-09T17:32:12+08:00,2019-04-12,2019-04-12T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,VARIABLE,95.0,55.0,34.0,24.0
2019-04-09,2019-04-09T17:12:00+08:00,2019-04-09T17:32:12+08:00,2019-04-13,2019-04-13T00:00:00+08:00,Morning thundery showers.,Thundery Showers,TL,15.0,5.0,WSW,95.0,55.0,33.0,24.0
2019-04-10,2019-04-10T05:12:00+08:00,2019-04-10T05:32:12+08:00,2019-04-11,2019-04-11T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,SE,95.0,55.0,34.0,24.0
2019-04-10,2019-04-10T05:12:00+08:00,2019-04-10T05:32:12+08:00,2019-04-12,2019-04-12T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,VARIABLE,95.0,55.0,34.0,24.0
2019-04-10,2019-04-10T05:12:00+08:00,2019-04-10T05:32:12+08:00,2019-04-13,2019-04-13T00:00:00+08:00,Morning thundery showers.,Thundery Showers,TL,15.0,5.0,WSW,95.0,60.0,33.0,24.0
2019-04-10,2019-04-10T05:12:00+08:00,2019-04-10T05:32:12+08:00,2019-04-14,2019-04-14T00:00:00+08:00,Morning thundery showers.,Thundery Showers,TL,20.0,5.0,SW,95.0,60.0,33.0,24.0
2019-04-10,2019-04-10T17:10:00+08:00,2019-04-10T17:32:12+08:00,2019-04-11,2019-04-11T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,SW,95.0,55.0,34.0,24.0
2019-04-10,2019-04-10T17:10:00+08:00,2019-04-10T17:32:12+08:00,2019-04-12,2019-04-12T00:00:00+08:00,Morning thundery showers.,Thundery Showers,TL,15.0,5.0,VARIABLE,95.0,55.0,33.0,24.0
2019-04-10,2019-04-10T17:10:00+08:00,2019-04-10T17:32:12+08:00,2019-04-13,2019-04-13T00:00:00+08:00,Morning thundery showers.,Thundery Showers,TL,15.0,5.0,S,95.0,60.0,33.0,24.0
2019-04-10,2019-04-10T17:10:00+08:00,2019-04-10T17:32:12+08:00,2019-04-14,2019-04-14T00:00:00+08:00,Morning thundery showers.,Thundery Showers,TL,20.0,5.0,S,95.0,60.0,33.0,24.0
2019-04-11,2019-04-11T05:03:00+08:00,2019-04-11T05:32:11+08:00,2019-04-12,2019-04-12T00:00:00+08:00,Morning thundery showers.,Thundery Showers,TL,15.0,5.0,SW,95.0,55.0,33.0,24.0
2019-04-11,2019-04-11T05:03:00+08:00,2019-04-11T05:32:11+08:00,2019-04-13,2019-04-13T00:00:00+08:00,Morning thundery showers.,Thundery Showers,TL,15.0,5.0,SW,95.0,60.0,33.0,24.0
2019-04-11,2019-04-11T05:03:00+08:00,2019-04-11T05:32:11+08:00,2019-04-14,2019-04-14T00:00:00+08:00,Morning thundery showers.,Thundery Showers,TL,20.0,10.0,S,95.0,60.0,33.0,24.0
2019-04-11,2019-04-11T05:03:00+08:00,2019-04-11T05:32:11+08:00,2019-04-15,2019-04-15T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,20.0,5.0,E,95.0,55.0,34.0,24.0
2019-04-11,2019-04-11T16:59:00+08:00,2019-04-11T17:32:12+08:00,2019-04-12,2019-04-12T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,20.0,5.0,SW,95.0,60.0,33.0,24.0
2019-04-11,2019-04-11T16:59:00+08:00,2019-04-11T17:32:12+08:00,2019-04-13,2019-04-13T00:00:00+08:00,Morning thundery showers.,Thundery Showers,TL,15.0,5.0,S,95.0,60.0,33.0,24.0
2019-04-11,2019-04-11T16:59:00+08:00,2019-04-11T17:32:12+08:00,2019-04-14,2019-04-14T00:00:00+08:00,Morning thundery showers.,Thundery Showers,TL,20.0,5.0,S,95.0,60.0,32.0,24.0
2019-04-11,2019-04-11T16:59:00+08:00,2019-04-11T17:32:12+08:00,2019-04-15,2019-04-15T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,E,95.0,55.0,34.0,25.0
2019-04-12,2019-04-12T05:27:00+08:00,2019-04-12T06:02:12+08:00,2019-04-13,2019-04-13T00:00:00+08:00,Morning thundery showers.,Thundery Showers,TL,15.0,5.0,S,95.0,60.0,33.0,24.0
2019-04-12,2019-04-12T05:27:00+08:00,2019-04-12T06:02:12+08:00,2019-04-14,2019-04-14T00:00:00+08:00,Morning thundery showers.,Thundery Showers,TL,20.0,5.0,S,95.0,60.0,33.0,24.0
2019-04-12,2019-04-12T05:27:00+08:00,2019-04-12T06:02:12+08:00,2019-04-15,2019-04-15T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,20.0,5.0,ENE,95.0,60.0,32.0,25.0
2019-04-12,2019-04-12T05:27:00+08:00,2019-04-12T06:02:12+08:00,2019-04-16,2019-04-16T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,E,95.0,55.0,34.0,25.0
2019-04-12,2019-04-12T17:14:00+08:00,2019-04-12T17:32:12+08:00,2019-04-13,2019-04-13T00:00:00+08:00,Predawn hours and early morning thundery showers.,Thundery Showers,TL,15.0,5.0,SSW,95.0,60.0,34.0,24.0
2019-04-12,2019-04-12T17:14:00+08:00,2019-04-12T17:32:12+08:00,2019-04-14,2019-04-14T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,SSE,95.0,60.0,32.0,25.0
2019-04-12,2019-04-12T17:14:00+08:00,2019-04-12T17:32:12+08:00,2019-04-15,2019-04-15T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,VARIABLE,95.0,60.0,34.0,25.0
2019-04-12,2019-04-12T17:14:00+08:00,2019-04-12T17:32:12+08:00,2019-04-16,2019-04-16T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,20.0,5.0,E,95.0,55.0,34.0,25.0
2019-04-12,2019-04-12T22:29:00+08:00,2019-04-12T23:02:11+08:00,2019-04-13,2019-04-13T00:00:00+08:00,Early hours thundery showers.,Thundery Showers,TL,15.0,5.0,SSW,95.0,60.0,34.0,24.0
2019-04-12,2019-04-12T22:29:00+08:00,2019-04-12T23:02:11+08:00,2019-04-14,2019-04-14T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,SSE,95.0,60.0,32.0,25.0
2019-04-12,2019-04-12T22:29:00+08:00,2019-04-12T23:02:11+08:00,2019-04-15,2019-04-15T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,VARIABLE,95.0,60.0,34.0,25.0
2019-04-12,2019-04-12T22:29:00+08:00,2019-04-12T23:02:11+08:00,2019-04-16,2019-04-16T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,20.0,5.0,E,95.0,55.0,34.0,25.0
2019-04-13,2019-04-13T05:17:00+08:00,2019-04-13T05:32:12+08:00,2019-04-14,2019-04-14T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,SE,95.0,55.0,33.0,25.0
2019-04-13,2019-04-13T05:17:00+08:00,2019-04-13T05:32:12+08:00,2019-04-15,2019-04-15T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,VARIABLE,95.0,55.0,34.0,25.0
2019-04-13,2019-04-13T05:17:00+08:00,2019-04-13T05:32:12+08:00,2019-04-16,2019-04-16T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,VARIABLE,95.0,55.0,34.0,25.0
2019-04-13,2019-04-13T05:17:00+08:00,2019-04-13T05:32:12+08:00,2019-04-17,2019-04-17T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,VARIABLE,95.0,55.0,34.0,25.0
2019-04-13,2019-04-13T16:36:00+08:00,2019-04-13T17:02:12+08:00,2019-04-14,2019-04-14T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,SE,95.0,55.0,33.0,25.0
2019-04-13,2019-04-13T16:36:00+08:00,2019-04-13T17:02:12+08:00,2019-04-15,2019-04-15T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,VARIABLE,95.0,55.0,34.0,25.0
2019-04-13,2019-04-13T16:36:00+08:00,2019-04-13T17:02:12+08:00,2019-04-16,2019-04-16T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,VARIABLE,95.0,55.0,34.0,25.0
2019-04-13,2019-04-13T16:36:00+08:00,2019-04-13T17:02:12+08:00,2019-04-17,2019-04-17T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,VARIABLE,95.0,55.0,34.0,25.0
2019-04-14,2019-04-14T05:15:00+08:00,2019-04-14T05:32:11+08:00,2019-04-15,2019-04-15T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,VARIABLE,90.0,60.0,34.0,25.0
2019-04-14,2019-04-14T05:15:00+08:00,2019-04-14T05:32:11+08:00,2019-04-16,2019-04-16T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,VARIABLE,90.0,60.0,34.0,25.0
2019-04-14,2019-04-14T05:15:00+08:00,2019-04-14T05:32:11+08:00,2019-04-17,2019-04-17T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,VARIABLE,90.0,60.0,34.0,25.0
2019-04-14,2019-04-14T05:15:00+08:00,2019-04-14T05:32:11+08:00,2019-04-18,2019-04-18T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,VARIABLE,90.0,60.0,34.0,25.0
2019-04-14,2019-04-14T05:21:00+08:00,2019-04-14T06:02:11+08:00,2019-04-15,2019-04-15T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,E,90.0,60.0,34.0,25.0
2019-04-14,2019-04-14T05:21:00+08:00,2019-04-14T06:02:11+08:00,2019-04-16,2019-04-16T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,E,90.0,60.0,34.0,25.0
2019-04-14,2019-04-14T05:21:00+08:00,2019-04-14T06:02:11+08:00,2019-04-17,2019-04-17T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,VARIABLE,90.0,60.0,34.0,25.0
2019-04-14,2019-04-14T05:21:00+08:00,2019-04-14T06:02:11+08:00,2019-04-18,2019-04-18T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,VARIABLE,90.0,60.0,34.0,25.0
2019-04-14,2019-04-14T16:54:00+08:00,2019-04-14T17:32:12+08:00,2019-04-15,2019-04-15T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,E,90.0,60.0,34.0,25.0
2019-04-14,2019-04-14T16:54:00+08:00,2019-04-14T17:32:12+08:00,2019-04-16,2019-04-16T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,E,90.0,60.0,34.0,25.0
2019-04-14,2019-04-14T16:54:00+08:00,2019-04-14T17:32:12+08:00,2019-04-17,2019-04-17T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,VARIABLE,90.0,60.0,34.0,25.0
2019-04-14,2019-04-14T16:54:00+08:00,2019-04-14T17:32:12+08:00,2019-04-18,2019-04-18T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,VARIABLE,90.0,60.0,34.0,25.0
2019-04-15,2019-04-15T05:02:00+08:00,2019-04-15T05:32:12+08:00,2019-04-16,2019-04-16T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,E,95.0,55.0,34.0,25.0
2019-04-15,2019-04-15T05:02:00+08:00,2019-04-15T05:32:12+08:00,2019-04-17,2019-04-17T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,VARIABLE,95.0,55.0,34.0,25.0
2019-04-15,2019-04-15T05:02:00+08:00,2019-04-15T05:32:12+08:00,2019-04-18,2019-04-18T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,VARIABLE,95.0,55.0,34.0,25.0
2019-04-15,2019-04-15T05:02:00+08:00,2019-04-15T05:32:12+08:00,2019-04-19,2019-04-19T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,VARIABLE,95.0,55.0,34.0,25.0
2019-04-15,2019-04-15T17:32:00+08:00,2019-04-15T18:02:12+08:00,2019-04-16,2019-04-16T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,E,95.0,55.0,34.0,25.0
2019-04-15,2019-04-15T17:32:00+08:00,2019-04-15T18:02:12+08:00,2019-04-17,2019-04-17T00:00:00+08:00,Afternoon showers.,Thundery Showers,TL,15.0,5.0,NE,95.0,55.0,35.0,24.0
2019-04-15,2019-04-15T17:32:00+08:00,2019-04-15T18:02:12+08:00,2019-04-18,2019-04-18T00:00:00+08:00,Afternoon showers.,Thundery Showers,TL,15.0,5.0,N,95.0,55.0,34.0,24.0
2019-04-15,2019-04-15T17:32:00+08:00,2019-04-15T18:02:12+08:00,2019-04-19,2019-04-19T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,NW,95.0,55.0,34.0,25.0
2019-04-16,2019-04-16T05:17:00+08:00,2019-04-16T05:32:12+08:00,2019-04-17,2019-04-17T00:00:00+08:00,Afternoon showers.,Showers,SH,15.0,5.0,ENE,95.0,50.0,35.0,24.0
2019-04-16,2019-04-16T05:17:00+08:00,2019-04-16T05:32:12+08:00,2019-04-18,2019-04-18T00:00:00+08:00,Afternoon showers.,Showers,SH,15.0,5.0,N,95.0,55.0,34.0,24.0
2019-04-16,2019-04-16T05:17:00+08:00,2019-04-16T05:32:12+08:00,2019-04-19,2019-04-19T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,VARIABLE,95.0,55.0,34.0,25.0
2019-04-16,2019-04-16T05:17:00+08:00,2019-04-16T05:32:12+08:00,2019-04-20,2019-04-20T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,SW,95.0,60.0,33.0,24.0
2019-04-16,2019-04-16T17:17:00+08:00,2019-04-16T17:32:12+08:00,2019-04-17,2019-04-17T00:00:00+08:00,Late afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,ENE,90.0,55.0,35.0,25.0
2019-04-16,2019-04-16T17:17:00+08:00,2019-04-16T17:32:12+08:00,2019-04-18,2019-04-18T00:00:00+08:00,Late afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,VARIABLE,95.0,55.0,35.0,25.0
2019-04-16,2019-04-16T17:17:00+08:00,2019-04-16T17:32:12+08:00,2019-04-19,2019-04-19T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,VARIABLE,95.0,55.0,34.0,25.0
2019-04-16,2019-04-16T17:17:00+08:00,2019-04-16T17:32:12+08:00,2019-04-20,2019-04-20T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,S,95.0,60.0,34.0,24.0
2019-04-17,2019-04-17T05:13:00+08:00,2019-04-17T05:32:12+08:00,2019-04-18,2019-04-18T00:00:00+08:00,Late afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,VARIABLE,95.0,55.0,35.0,25.0
2019-04-17,2019-04-17T05:13:00+08:00,2019-04-17T05:32:12+08:00,2019-04-19,2019-04-19T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,VARIABLE,95.0,55.0,35.0,25.0
2019-04-17,2019-04-17T05:13:00+08:00,2019-04-17T05:32:12+08:00,2019-04-20,2019-04-20T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,S,95.0,60.0,34.0,25.0
2019-04-17,2019-04-17T05:13:00+08:00,2019-04-17T05:32:12+08:00,2019-04-21,2019-04-21T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,S,95.0,60.0,34.0,24.0
2019-04-17,2019-04-17T17:06:00+08:00,2019-04-17T17:32:12+08:00,2019-04-18,2019-04-18T00:00:00+08:00,Late afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,ENE,95.0,50.0,35.0,24.0
2019-04-17,2019-04-17T17:06:00+08:00,2019-04-17T17:32:12+08:00,2019-04-19,2019-04-19T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,NW,95.0,55.0,34.0,24.0
2019-04-17,2019-04-17T17:06:00+08:00,2019-04-17T17:32:12+08:00,2019-04-20,2019-04-20T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,VARIABLE,95.0,55.0,34.0,24.0
2019-04-17,2019-04-17T17:06:00+08:00,2019-04-17T17:32:12+08:00,2019-04-21,2019-04-21T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,20.0,10.0,S,95.0,55.0,34.0,25.0
2019-04-18,2019-04-18T02:33:00+08:00,2019-04-18T03:02:11+08:00,2019-04-19,2019-04-19T00:00:00+08:00,Late afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,ENE,95.0,50.0,35.0,25.0
2019-04-18,2019-04-18T02:33:00+08:00,2019-04-18T03:02:11+08:00,2019-04-20,2019-04-20T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,NW,95.0,55.0,34.0,24.0
2019-04-18,2019-04-18T02:33:00+08:00,2019-04-18T03:02:11+08:00,2019-04-21,2019-04-21T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,VARIABLE,95.0,55.0,34.0,24.0
2019-04-18,2019-04-18T02:33:00+08:00,2019-04-18T03:02:11+08:00,2019-04-22,2019-04-22T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,20.0,10.0,S,95.0,55.0,34.0,25.0
2019-04-18,2019-04-18T05:27:00+08:00,2019-04-18T06:02:11+08:00,2019-04-19,2019-04-19T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,NW,95.0,50.0,34.0,25.0
2019-04-18,2019-04-18T05:27:00+08:00,2019-04-18T06:02:11+08:00,2019-04-20,2019-04-20T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,VARIABLE,95.0,55.0,33.0,25.0
2019-04-18,2019-04-18T05:27:00+08:00,2019-04-18T06:02:11+08:00,2019-04-21,2019-04-21T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,20.0,10.0,SE,95.0,55.0,33.0,25.0
2019-04-18,2019-04-18T05:27:00+08:00,2019-04-18T06:02:11+08:00,2019-04-22,2019-04-22T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,20.0,10.0,S,95.0,55.0,33.0,25.0
2019-04-18,2019-04-18T17:04:00+08:00,2019-04-18T17:32:12+08:00,2019-04-19,2019-04-19T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,NW,95.0,50.0,34.0,25.0
2019-04-18,2019-04-18T17:04:00+08:00,2019-04-18T17:32:12+08:00,2019-04-20,2019-04-20T00:00:00+08:00,Late morning and afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,WSW,95.0,55.0,33.0,25.0
2019-04-18,2019-04-18T17:04:00+08:00,2019-04-18T17:32:12+08:00,2019-04-21,2019-04-21T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,20.0,10.0,S,95.0,55.0,34.0,25.0
2019-04-18,2019-04-18T17:04:00+08:00,2019-04-18T17:32:12+08:00,2019-04-22,2019-04-22T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,20.0,10.0,S,95.0,55.0,33.0,25.0
2019-04-18,2019-04-18T20:45:00+08:00,2019-04-18T21:02:11+08:00,2019-04-19,2019-04-19T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,NE,95.0,50.0,34.0,25.0
2019-04-18,2019-04-18T20:45:00+08:00,2019-04-18T21:02:11+08:00,2019-04-20,2019-04-20T00:00:00+08:00,Late morning and afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,WSW,95.0,55.0,33.0,25.0
2019-04-18,2019-04-18T20:45:00+08:00,2019-04-18T21:02:11+08:00,2019-04-21,2019-04-21T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,20.0,10.0,S,95.0,55.0,34.0,25.0
2019-04-18,2019-04-18T20:45:00+08:00,2019-04-18T21:02:11+08:00,2019-04-22,2019-04-22T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,20.0,10.0,S,95.0,55.0,33.0,25.0
2019-04-19,2019-04-19T05:40:00+08:00,2019-04-19T06:02:11+08:00,2019-04-20,2019-04-20T00:00:00+08:00,Late morning and afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,SW,95.0,55.0,33.0,25.0
2019-04-19,2019-04-19T05:40:00+08:00,2019-04-19T06:02:11+08:00,2019-04-21,2019-04-21T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,20.0,10.0,S,95.0,55.0,33.0,25.0
2019-04-19,2019-04-19T05:40:00+08:00,2019-04-19T06:02:11+08:00,2019-04-22,2019-04-22T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,20.0,10.0,S,95.0,55.0,33.0,25.0
2019-04-19,2019-04-19T05:40:00+08:00,2019-04-19T06:02:11+08:00,2019-04-23,2019-04-23T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,VARIABLE,95.0,55.0,33.0,25.0
2019-04-19,2019-04-19T17:25:00+08:00,2019-04-19T18:02:12+08:00,2019-04-20,2019-04-20T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,VARIABLE,95.0,55.0,34.0,25.0
2019-04-19,2019-04-19T17:25:00+08:00,2019-04-19T18:02:12+08:00,2019-04-21,2019-04-21T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,20.0,10.0,S,95.0,55.0,34.0,25.0
2019-04-19,2019-04-19T17:25:00+08:00,2019-04-19T18:02:12+08:00,2019-04-22,2019-04-22T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,20.0,10.0,S,95.0,55.0,34.0,25.0
2019-04-19,2019-04-19T17:25:00+08:00,2019-04-19T18:02:12+08:00,2019-04-23,2019-04-23T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,S,95.0,55.0,34.0,25.0
2019-04-20,2019-04-20T04:47:00+08:00,2019-04-20T05:02:12+08:00,2019-04-21,2019-04-21T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,S,90.0,60.0,34.0,25.0
2019-04-20,2019-04-20T04:47:00+08:00,2019-04-20T05:02:12+08:00,2019-04-22,2019-04-22T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,20.0,10.0,S,90.0,60.0,34.0,25.0
2019-04-20,2019-04-20T04:47:00+08:00,2019-04-20T05:02:12+08:00,2019-04-23,2019-04-23T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,20.0,10.0,S,90.0,60.0,34.0,25.0
2019-04-20,2019-04-20T04:47:00+08:00,2019-04-20T05:02:12+08:00,2019-04-24,2019-04-24T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,NNE,90.0,60.0,35.0,25.0
2019-04-20,2019-04-20T16:58:00+08:00,2019-04-20T20:32:12+08:00,2019-04-21,2019-04-21T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,S,90.0,60.0,33.0,25.0
2019-04-20,2019-04-20T16:58:00+08:00,2019-04-20T20:32:12+08:00,2019-04-22,2019-04-22T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,20.0,10.0,S,90.0,60.0,33.0,25.0
2019-04-20,2019-04-20T16:58:00+08:00,2019-04-20T20:32:12+08:00,2019-04-23,2019-04-23T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,S,90.0,60.0,34.0,25.0
2019-04-20,2019-04-20T16:58:00+08:00,2019-04-20T20:32:12+08:00,2019-04-24,2019-04-24T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,NNE,90.0,60.0,35.0,25.0
2019-04-21,2019-04-21T05:50:00+08:00,2019-04-21T06:32:11+08:00,2019-04-22,2019-04-22T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,20.0,10.0,S,95.0,55.0,33.0,25.0
2019-04-21,2019-04-21T05:50:00+08:00,2019-04-21T06:32:11+08:00,2019-04-23,2019-04-23T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,S,95.0,55.0,34.0,25.0
2019-04-21,2019-04-21T05:50:00+08:00,2019-04-21T06:32:11+08:00,2019-04-24,2019-04-24T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,NNE,95.0,50.0,35.0,25.0
2019-04-21,2019-04-21T05:50:00+08:00,2019-04-21T06:32:11+08:00,2019-04-25,2019-04-25T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,VARIABLE,95.0,50.0,35.0,25.0
2019-04-21,2019-04-21T17:23:00+08:00,2019-04-21T18:02:12+08:00,2019-04-22,2019-04-22T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,20.0,10.0,SE,95.0,55.0,33.0,25.0
2019-04-21,2019-04-21T17:23:00+08:00,2019-04-21T18:02:12+08:00,2019-04-23,2019-04-23T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,15.0,5.0,S,95.0,55.0,34.0,25.0
