date,timestamp,update_timestamp,forecast_date,forecast_timestamp,forecast_summary,forecast_text,forecast_code,wind_speed_high,wind_speed_low,wind_direction,relative_humidity_high,relative_humidity_low,temperature_high,temperature_low
2022-08-19,2022-08-19T13:07:00+08:00,2022-08-19T13:32:12+08:00,2022-08-22,2022-08-22T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,SSE,95.0,60.0,34.0,24.0
2022-08-19,2022-08-19T13:07:00+08:00,2022-08-19T13:32:12+08:00,2022-08-23,2022-08-23T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,15.0,10.0,SSE,95.0,60.0,34.0,24.0
2022-08-19,2022-08-19T17:42:00+08:00,2022-08-19T18:02:12+08:00,2022-08-20,2022-08-20T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,15.0,10.0,SSW,95.0,60.0,32.0,23.0
2022-08-19,2022-08-19T17:42:00+08:00,2022-08-19T18:02:12+08:00,2022-08-21,2022-08-21T00:00:00+08:00,Pre-dawn and early morning thundery showers,Thundery Showers,TL,25.0,10.0,SW,95.0,65.0,33.0,23.0
2022-08-19,2022-08-19T17:42:00+08:00,2022-08-19T18:02:12+08:00,2022-08-22,2022-08-22T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,SSE,95.0,60.0,34.0,24.0
2022-08-19,2022-08-19T17:42:00+08:00,2022-08-19T18:02:12+08:00,2022-08-23,2022-08-23T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,15.0,10.0,SSE,95.0,60.0,34.0,24.0
2022-08-19,2022-08-19T23:06:00+08:00,2022-08-19T23:32:11+08:00,2022-08-20,2022-08-20T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,20.0,10.0,SSE,95.0,65.0,32.0,23.0
2022-08-19,2022-08-19T23:06:00+08:00,2022-08-19T23:32:11+08:00,2022-08-21,2022-08-21T00:00:00+08:00,Pre-dawn and early morning thundery showers,Thundery Showers,TL,25.0,10.0,SW,95.0,65.0,33.0,23.0
2022-08-19,2022-08-19T23:06:00+08:00,2022-08-19T23:32:11+08:00,2022-08-22,2022-08-22T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,SSE,95.0,60.0,34.0,24.0
2022-08-19,2022-08-19T23:06:00+08:00,2022-08-19T23:32:11+08:00,2022-08-23,2022-08-23T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,15.0,10.0,SSE,95.0,60.0,34.0,24.0
2022-08-20,2022-08-20T05:29:00+08:00,2022-08-20T06:02:12+08:00,2022-08-21,2022-08-21T00:00:00+08:00,Pre-dawn and early morning thundery showers,Thundery Showers,TL,25.0,10.0,SW,95.0,65.0,33.0,23.0
2022-08-20,2022-08-20T05:29:00+08:00,2022-08-20T06:02:12+08:00,2022-08-22,2022-08-22T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,SSE,95.0,60.0,34.0,24.0
2022-08-20,2022-08-20T05:29:00+08:00,2022-08-20T06:02:12+08:00,2022-08-23,2022-08-23T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,15.0,10.0,SSE,95.0,60.0,34.0,24.0
2022-08-20,2022-08-20T05:29:00+08:00,2022-08-20T06:02:12+08:00,2022-08-24,2022-08-24T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,S,95.0,65.0,33.0,24.0
2022-08-20,2022-08-20T16:49:00+08:00,2022-08-20T17:02:12+08:00,2022-08-21,2022-08-21T00:00:00+08:00,Pre-dawn and early morning thundery showers,Thundery Showers,TL,25.0,10.0,SSW,95.0,65.0,33.0,23.0
2022-08-20,2022-08-20T16:49:00+08:00,2022-08-20T17:02:12+08:00,2022-08-22,2022-08-22T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,SSE,95.0,60.0,34.0,24.0
2022-08-20,2022-08-20T16:49:00+08:00,2022-08-20T17:02:12+08:00,2022-08-23,2022-08-23T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,SSE,95.0,60.0,34.0,24.0
2022-08-20,2022-08-20T16:49:00+08:00,2022-08-20T17:02:12+08:00,2022-08-24,2022-08-24T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,25.0,10.0,S,95.0,65.0,33.0,24.0
2022-08-21,2022-08-21T05:33:00+08:00,2022-08-21T06:02:11+08:00,2022-08-22,2022-08-22T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,SSE,95.0,65.0,33.0,24.0
2022-08-21,2022-08-21T05:33:00+08:00,2022-08-21T06:02:11+08:00,2022-08-23,2022-08-23T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,SSE,95.0,60.0,33.0,24.0
2022-08-21,2022-08-21T05:33:00+08:00,2022-08-21T06:02:11+08:00,2022-08-24,2022-08-24T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,25.0,10.0,S,95.0,60.0,33.0,24.0
2022-08-21,2022-08-21T05:33:00+08:00,2022-08-21T06:02:11+08:00,2022-08-25,2022-08-25T00:00:00+08:00,Pre-dawn and early morning thundery showers,Thundery Showers,TL,25.0,10.0,S,95.0,65.0,33.0,23.0
2022-08-21,2022-08-21T17:39:00+08:00,2022-08-21T18:02:12+08:00,2022-08-22,2022-08-22T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,20.0,10.0,SSE,95.0,65.0,33.0,25.0
2022-08-21,2022-08-21T17:39:00+08:00,2022-08-21T18:02:12+08:00,2022-08-23,2022-08-23T00:00:00+08:00,Pre-dawn and early morning thundery showers,Thundery Showers,TL,20.0,10.0,SSE,95.0,65.0,32.0,23.0
2022-08-21,2022-08-21T17:39:00+08:00,2022-08-21T18:02:12+08:00,2022-08-24,2022-08-24T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,25.0,10.0,SSW,95.0,65.0,33.0,24.0
2022-08-21,2022-08-21T17:39:00+08:00,2022-08-21T18:02:12+08:00,2022-08-25,2022-08-25T00:00:00+08:00,Pre-dawn and early morning thundery showers,Thundery Showers,TL,25.0,10.0,S,95.0,65.0,32.0,23.0
2022-08-22,2022-08-22T05:19:00+08:00,2022-08-22T05:32:12+08:00,2022-08-23,2022-08-23T00:00:00+08:00,Pre-dawn and early morning thundery showers,Thundery Showers,TL,20.0,10.0,SSE,95.0,65.0,32.0,23.0
2022-08-22,2022-08-22T05:19:00+08:00,2022-08-22T05:32:12+08:00,2022-08-24,2022-08-24T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,25.0,10.0,SSW,95.0,65.0,33.0,24.0
2022-08-22,2022-08-22T05:19:00+08:00,2022-08-22T05:32:12+08:00,2022-08-25,2022-08-25T00:00:00+08:00,Pre-dawn and early morning thundery showers,Thundery Showers,TL,25.0,10.0,S,95.0,65.0,32.0,23.0
2022-08-22,2022-08-22T05:19:00+08:00,2022-08-22T05:32:12+08:00,2022-08-26,2022-08-26T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,15.0,5.0,SSE,95.0,65.0,33.0,25.0
2022-08-22,2022-08-22T17:02:00+08:00,2022-08-22T17:32:12+08:00,2022-08-23,2022-08-23T00:00:00+08:00,Pre-dawn and early morning thundery showers,Thundery Showers,TL,20.0,10.0,SSW,95.0,60.0,32.0,23.0
2022-08-22,2022-08-22T17:02:00+08:00,2022-08-22T17:32:12+08:00,2022-08-24,2022-08-24T00:00:00+08:00,Pre-dawn and early morning thundery showers,Thundery Showers,TL,25.0,10.0,SSW,95.0,60.0,32.0,23.0
2022-08-22,2022-08-22T17:02:00+08:00,2022-08-22T17:32:12+08:00,2022-08-25,2022-08-25T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,25.0,10.0,S,95.0,60.0,32.0,24.0
2022-08-22,2022-08-22T17:02:00+08:00,2022-08-22T17:32:12+08:00,2022-08-26,2022-08-26T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,25.0,10.0,S,95.0,60.0,32.0,24.0
2022-08-22,2022-08-22T23:43:00+08:00,2022-08-23T00:02:11+08:00,2022-08-23,2022-08-23T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,SSE,95.0,65.0,33.0,25.0
2022-08-22,2022-08-22T23:43:00+08:00,2022-08-23T00:02:11+08:00,2022-08-24,2022-08-24T00:00:00+08:00,Pre-dawn and early morning thundery showers,Thundery Showers,TL,25.0,10.0,SSW,95.0,60.0,32.0,23.0
2022-08-22,2022-08-22T23:43:00+08:00,2022-08-23T00:02:11+08:00,2022-08-25,2022-08-25T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,25.0,10.0,S,95.0,60.0,32.0,24.0
2022-08-22,2022-08-22T23:43:00+08:00,2022-08-23T00:02:11+08:00,2022-08-26,2022-08-26T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,25.0,10.0,S,95.0,60.0,32.0,24.0
2022-08-23,2022-08-23T00:19:00+08:00,2022-08-23T00:32:11+08:00,2022-08-24,2022-08-24T00:00:00+08:00,Pre-dawn and early morning thundery showers,Thundery Showers,TL,25.0,10.0,SSW,95.0,60.0,32.0,23.0
2022-08-23,2022-08-23T00:19:00+08:00,2022-08-23T00:32:11+08:00,2022-08-25,2022-08-25T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,25.0,10.0,S,95.0,60.0,32.0,24.0
2022-08-23,2022-08-23T00:19:00+08:00,2022-08-23T00:32:11+08:00,2022-08-26,2022-08-26T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,25.0,10.0,S,95.0,60.0,32.0,24.0
2022-08-23,2022-08-23T00:19:00+08:00,2022-08-23T00:32:11+08:00,2022-08-27,2022-08-27T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,15.0,5.0,SSE,95.0,60.0,33.0,25.0
2022-08-23,2022-08-23T00:45:00+08:00,2022-08-23T01:02:12+08:00,2022-08-24,2022-08-24T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,SSE,95.0,65.0,33.0,25.0
2022-08-23,2022-08-23T00:45:00+08:00,2022-08-23T01:02:12+08:00,2022-08-25,2022-08-25T00:00:00+08:00,Pre-dawn and early morning thundery showers,Thundery Showers,TL,25.0,10.0,SSW,95.0,60.0,32.0,23.0
2022-08-23,2022-08-23T00:45:00+08:00,2022-08-23T01:02:12+08:00,2022-08-26,2022-08-26T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,25.0,10.0,S,95.0,60.0,32.0,24.0
2022-08-23,2022-08-23T00:45:00+08:00,2022-08-23T01:02:12+08:00,2022-08-27,2022-08-27T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,25.0,10.0,S,95.0,60.0,32.0,24.0
2022-08-23,2022-08-23T05:01:00+08:00,2022-08-23T05:32:12+08:00,2022-08-24,2022-08-24T00:00:00+08:00,Pre-dawn and early morning thundery showers,Thundery Showers,TL,25.0,10.0,SSW,95.0,60.0,32.0,23.0
2022-08-23,2022-08-23T05:01:00+08:00,2022-08-23T05:32:12+08:00,2022-08-25,2022-08-25T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,25.0,10.0,S,95.0,60.0,32.0,24.0
2022-08-23,2022-08-23T05:01:00+08:00,2022-08-23T05:32:12+08:00,2022-08-26,2022-08-26T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,25.0,10.0,S,95.0,60.0,32.0,24.0
2022-08-23,2022-08-23T05:01:00+08:00,2022-08-23T05:32:12+08:00,2022-08-27,2022-08-27T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,15.0,5.0,SSE,95.0,60.0,33.0,25.0
2022-08-23,2022-08-23T11:51:00+08:00,2022-08-23T12:02:12+08:00,2022-08-24,2022-08-24T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,25.0,10.0,SSW,95.0,60.0,32.0,23.0
2022-08-23,2022-08-23T11:51:00+08:00,2022-08-23T12:02:12+08:00,2022-08-25,2022-08-25T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,25.0,10.0,S,95.0,60.0,32.0,23.0
2022-08-23,2022-08-23T11:51:00+08:00,2022-08-23T12:02:12+08:00,2022-08-26,2022-08-26T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,25.0,10.0,S,95.0,60.0,32.0,24.0
2022-08-23,2022-08-23T11:51:00+08:00,2022-08-23T12:02:12+08:00,2022-08-27,2022-08-27T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,15.0,5.0,SSE,95.0,60.0,33.0,25.0
2022-08-23,2022-08-23T17:19:00+08:00,2022-08-23T17:32:12+08:00,2022-08-24,2022-08-24T00:00:00+08:00,Morning thundery showers ,Thundery Showers,TL,25.0,10.0,SSW,95.0,60.0,32.0,23.0
2022-08-23,2022-08-23T17:19:00+08:00,2022-08-23T17:32:12+08:00,2022-08-25,2022-08-25T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,30.0,15.0,SSW,95.0,60.0,33.0,23.0
2022-08-23,2022-08-23T17:19:00+08:00,2022-08-23T17:32:12+08:00,2022-08-26,2022-08-26T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,20.0,10.0,S,95.0,60.0,33.0,23.0
2022-08-23,2022-08-23T17:19:00+08:00,2022-08-23T17:32:12+08:00,2022-08-27,2022-08-27T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,15.0,5.0,SSE,95.0,60.0,33.0,24.0
2022-08-24,2022-08-24T05:01:00+08:00,2022-08-24T05:32:12+08:00,2022-08-25,2022-08-25T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,30.0,15.0,SSW,95.0,60.0,33.0,23.0
2022-08-24,2022-08-24T05:01:00+08:00,2022-08-24T05:32:12+08:00,2022-08-26,2022-08-26T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,20.0,10.0,S,95.0,60.0,33.0,23.0
2022-08-24,2022-08-24T05:01:00+08:00,2022-08-24T05:32:12+08:00,2022-08-27,2022-08-27T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,15.0,5.0,SSE,95.0,60.0,33.0,24.0
2022-08-24,2022-08-24T05:01:00+08:00,2022-08-24T05:32:12+08:00,2022-08-28,2022-08-28T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,15.0,5.0,S,95.0,60.0,33.0,23.0
2022-08-24,2022-08-24T17:48:00+08:00,2022-08-24T18:02:12+08:00,2022-08-25,2022-08-25T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,30.0,15.0,SSW,95.0,60.0,33.0,23.0
2022-08-24,2022-08-24T17:48:00+08:00,2022-08-24T18:02:12+08:00,2022-08-26,2022-08-26T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,20.0,10.0,S,95.0,60.0,34.0,23.0
2022-08-24,2022-08-24T17:48:00+08:00,2022-08-24T18:02:12+08:00,2022-08-27,2022-08-27T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,15.0,5.0,SSE,95.0,60.0,34.0,24.0
2022-08-24,2022-08-24T17:48:00+08:00,2022-08-24T18:02:12+08:00,2022-08-28,2022-08-28T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,15.0,5.0,S,95.0,60.0,34.0,23.0
2022-08-24,2022-08-24T19:37:00+08:00,2022-08-24T20:02:12+08:00,2022-08-25,2022-08-25T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,30.0,15.0,SSW,95.0,60.0,33.0,23.0
2022-08-24,2022-08-24T19:37:00+08:00,2022-08-24T20:02:12+08:00,2022-08-26,2022-08-26T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,20.0,10.0,S,95.0,60.0,34.0,23.0
2022-08-24,2022-08-24T19:37:00+08:00,2022-08-24T20:02:12+08:00,2022-08-27,2022-08-27T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,15.0,5.0,SSE,95.0,60.0,34.0,24.0
2022-08-24,2022-08-24T19:37:00+08:00,2022-08-24T20:02:12+08:00,2022-08-28,2022-08-28T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,15.0,5.0,S,95.0,60.0,34.0,23.0
2022-08-25,2022-08-25T04:30:00+08:00,2022-08-25T05:02:12+08:00,2022-08-26,2022-08-26T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,20.0,10.0,S,95.0,60.0,34.0,23.0
2022-08-25,2022-08-25T04:30:00+08:00,2022-08-25T05:02:12+08:00,2022-08-27,2022-08-27T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,15.0,5.0,SSE,95.0,60.0,34.0,24.0
2022-08-25,2022-08-25T04:30:00+08:00,2022-08-25T05:02:12+08:00,2022-08-28,2022-08-28T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,15.0,5.0,S,95.0,60.0,34.0,23.0
2022-08-25,2022-08-25T04:30:00+08:00,2022-08-25T05:02:12+08:00,2022-08-29,2022-08-29T00:00:00+08:00,Morning thundery showers ,Thundery Showers,TL,15.0,10.0,SSW,95.0,60.0,33.0,23.0
2022-08-25,2022-08-25T17:00:00+08:00,2022-08-25T17:32:12+08:00,2022-08-26,2022-08-26T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,25.0,10.0,S,95.0,65.0,33.0,23.0
2022-08-25,2022-08-25T17:00:00+08:00,2022-08-25T17:32:12+08:00,2022-08-27,2022-08-27T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,15.0,5.0,SSE,95.0,60.0,34.0,24.0
2022-08-25,2022-08-25T17:00:00+08:00,2022-08-25T17:32:12+08:00,2022-08-28,2022-08-28T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,15.0,5.0,S,95.0,60.0,34.0,23.0
2022-08-25,2022-08-25T17:00:00+08:00,2022-08-25T17:32:12+08:00,2022-08-29,2022-08-29T00:00:00+08:00,Late morning and early afternoon thundery showers ,Thundery Showers,TL,15.0,10.0,SSW,95.0,60.0,33.0,23.0
2022-08-26,2022-08-26T00:27:00+08:00,2022-08-26T01:02:11+08:00,2022-08-27,2022-08-27T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,25.0,10.0,S,95.0,65.0,33.0,23.0
2022-08-26,2022-08-26T00:27:00+08:00,2022-08-26T01:02:11+08:00,2022-08-28,2022-08-28T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,15.0,5.0,SSE,95.0,60.0,34.0,24.0
2022-08-26,2022-08-26T00:27:00+08:00,2022-08-26T01:02:11+08:00,2022-08-29,2022-08-29T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,15.0,5.0,S,95.0,60.0,34.0,23.0
2022-08-26,2022-08-26T00:27:00+08:00,2022-08-26T01:02:11+08:00,2022-08-30,2022-08-30T00:00:00+08:00,Late morning and early afternoon thundery showers ,Thundery Showers,TL,15.0,10.0,SSW,95.0,60.0,33.0,23.0
2022-08-26,2022-08-26T05:29:00+08:00,2022-08-26T06:02:12+08:00,2022-08-27,2022-08-27T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,15.0,5.0,SSE,95.0,60.0,34.0,24.0
2022-08-26,2022-08-26T05:29:00+08:00,2022-08-26T06:02:12+08:00,2022-08-28,2022-08-28T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,15.0,5.0,S,95.0,60.0,34.0,23.0
2022-08-26,2022-08-26T05:29:00+08:00,2022-08-26T06:02:12+08:00,2022-08-29,2022-08-29T00:00:00+08:00,Late morning and early afternoon thundery showers ,Thundery Showers,TL,15.0,10.0,SSW,95.0,60.0,33.0,23.0
2022-08-26,2022-08-26T05:29:00+08:00,2022-08-26T06:02:12+08:00,2022-08-30,2022-08-30T00:00:00+08:00,Morning thundery showers ,Thundery Showers,TL,20.0,10.0,SSW,95.0,60.0,33.0,23.0
2022-08-26,2022-08-26T17:07:00+08:00,2022-08-26T17:32:12+08:00,2022-08-27,2022-08-27T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,15.0,5.0,SSW,95.0,60.0,33.0,24.0
2022-08-26,2022-08-26T17:07:00+08:00,2022-08-26T17:32:12+08:00,2022-08-28,2022-08-28T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,15.0,5.0,SW,95.0,60.0,34.0,24.0
2022-08-26,2022-08-26T17:07:00+08:00,2022-08-26T17:32:12+08:00,2022-08-29,2022-08-29T00:00:00+08:00,Late morning and early afternoon thundery showers ,Thundery Showers,TL,15.0,10.0,SSW,95.0,60.0,33.0,24.0
2022-08-26,2022-08-26T17:07:00+08:00,2022-08-26T17:32:12+08:00,2022-08-30,2022-08-30T00:00:00+08:00,Morning thundery showers ,Thundery Showers,TL,20.0,10.0,SSW,95.0,60.0,33.0,23.0
2022-08-27,2022-08-27T05:12:00+08:00,2022-08-27T05:32:12+08:00,2022-08-28,2022-08-28T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,15.0,5.0,SW,95.0,60.0,34.0,24.0
2022-08-27,2022-08-27T05:12:00+08:00,2022-08-27T05:32:12+08:00,2022-08-29,2022-08-29T00:00:00+08:00,Late morning and early afternoon thundery showers ,Thundery Showers,TL,15.0,10.0,SSW,95.0,60.0,33.0,24.0
2022-08-27,2022-08-27T05:12:00+08:00,2022-08-27T05:32:12+08:00,2022-08-30,2022-08-30T00:00:00+08:00,Morning thundery showers ,Thundery Showers,TL,20.0,10.0,SSW,95.0,60.0,33.0,23.0
2022-08-27,2022-08-27T05:12:00+08:00,2022-08-27T05:32:12+08:00,2022-08-31,2022-08-31T00:00:00+08:00,Morning thundery showers ,Thundery Showers,TL,20.0,10.0,SSW,95.0,60.0,33.0,23.0
2022-08-27,2022-08-27T17:38:00+08:00,2022-08-27T18:02:12+08:00,2022-08-28,2022-08-28T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,15.0,5.0,SW,95.0,65.0,34.0,25.0
2022-08-27,2022-08-27T17:38:00+08:00,2022-08-27T18:02:12+08:00,2022-08-29,2022-08-29T00:00:00+08:00,Late morning and early afternoon thundery showers ,Thundery Showers,TL,15.0,10.0,SW,95.0,65.0,33.0,25.0
2022-08-27,2022-08-27T17:38:00+08:00,2022-08-27T18:02:12+08:00,2022-08-30,2022-08-30T00:00:00+08:00,Pre-dawn hours and early morning thundery showers,Thundery Showers,TL,15.0,5.0,SSE,95.0,65.0,32.0,24.0
2022-08-27,2022-08-27T17:38:00+08:00,2022-08-27T18:02:12+08:00,2022-08-31,2022-08-31T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,15.0,5.0,SSE,95.0,65.0,34.0,25.0
2022-08-28,2022-08-28T05:17:00+08:00,2022-08-28T05:32:11+08:00,2022-08-29,2022-08-29T00:00:00+08:00,Late morning and early afternoon thundery showers ,Thundery Showers,TL,15.0,10.0,SW,95.0,65.0,33.0,25.0
2022-08-28,2022-08-28T05:17:00+08:00,2022-08-28T05:32:11+08:00,2022-08-30,2022-08-30T00:00:00+08:00,Pre-dawn hours and early morning thundery showers,Thundery Showers,TL,15.0,5.0,SSE,95.0,65.0,32.0,24.0
2022-08-28,2022-08-28T05:17:00+08:00,2022-08-28T05:32:11+08:00,2022-08-31,2022-08-31T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,15.0,5.0,SSE,95.0,65.0,34.0,25.0
2022-08-28,2022-08-28T05:17:00+08:00,2022-08-28T05:32:11+08:00,2022-09-01,2022-09-01T00:00:00+08:00,Pre-dawn hours and early morning thundery showers,Thundery Showers,TL,20.0,10.0,SW,95.0,65.0,32.0,24.0
2022-08-28,2022-08-28T17:26:00+08:00,2022-08-28T18:02:12+08:00,2022-08-29,2022-08-29T00:00:00+08:00,Late morning and early afternoon thundery showers ,Thundery Showers,TL,15.0,5.0,SW,95.0,60.0,33.0,25.0
2022-08-28,2022-08-28T17:26:00+08:00,2022-08-28T18:02:12+08:00,2022-08-30,2022-08-30T00:00:00+08:00,Pre-dawn and early morning thundery showers,Thundery Showers,TL,15.0,5.0,SSE,95.0,60.0,32.0,24.0
2022-08-28,2022-08-28T17:26:00+08:00,2022-08-28T18:02:12+08:00,2022-08-31,2022-08-31T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,15.0,5.0,SSE,95.0,60.0,34.0,25.0
2022-08-28,2022-08-28T17:26:00+08:00,2022-08-28T18:02:12+08:00,2022-09-01,2022-09-01T00:00:00+08:00,Pre-dawn and early morning thundery showers,Thundery Showers,TL,20.0,10.0,SW,95.0,60.0,32.0,24.0
2022-08-29,2022-08-29T05:00:00+08:00,2022-08-29T05:32:11+08:00,2022-08-30,2022-08-30T00:00:00+08:00,Pre-dawn and early morning thundery showers,Thundery Showers,TL,15.0,5.0,SSE,95.0,60.0,32.0,24.0
2022-08-29,2022-08-29T05:00:00+08:00,2022-08-29T05:32:11+08:00,2022-08-31,2022-08-31T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,15.0,5.0,SSE,95.0,60.0,34.0,25.0
2022-08-29,2022-08-29T05:00:00+08:00,2022-08-29T05:32:11+08:00,2022-09-01,2022-09-01T00:00:00+08:00,Pre-dawn and early morning thundery showers,Thundery Showers,TL,20.0,10.0,SW,95.0,60.0,32.0,24.0
2022-08-29,2022-08-29T05:00:00+08:00,2022-08-29T05:32:11+08:00,2022-09-02,2022-09-02T00:00:00+08:00,Pre-dawn and early morning thundery showers,Thundery Showers,TL,20.0,10.0,SW,95.0,60.0,32.0,24.0
2022-08-29,2022-08-29T17:11:00+08:00,2022-08-29T17:32:12+08:00,2022-08-30,2022-08-30T00:00:00+08:00,Pre-dawn and early morning thundery showers,Thundery Showers,TL,15.0,10.0,SSW,95.0,60.0,33.0,23.0
2022-08-29,2022-08-29T17:11:00+08:00,2022-08-29T17:32:12+08:00,2022-08-31,2022-08-31T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,15.0,5.0,S,95.0,55.0,34.0,24.0
2022-08-29,2022-08-29T17:11:00+08:00,2022-08-29T17:32:12+08:00,2022-09-01,2022-09-01T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,15.0,5.0,S,95.0,55.0,34.0,24.0
2022-08-29,2022-08-29T17:11:00+08:00,2022-08-29T17:32:12+08:00,2022-09-02,2022-09-02T00:00:00+08:00,Pre-dawn and early morning thundery showers,Thundery Showers,TL,20.0,10.0,SW,95.0,60.0,34.0,24.0
2022-08-30,2022-08-30T04:52:00+08:00,2022-08-30T05:02:11+08:00,2022-08-31,2022-08-31T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,15.0,10.0,SSW,95.0,60.0,33.0,23.0
2022-08-30,2022-08-30T04:52:00+08:00,2022-08-30T05:02:11+08:00,2022-09-01,2022-09-01T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,15.0,5.0,S,95.0,55.0,34.0,24.0
2022-08-30,2022-08-30T04:52:00+08:00,2022-08-30T05:02:11+08:00,2022-09-02,2022-09-02T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,15.0,5.0,S,95.0,55.0,34.0,24.0
2022-08-30,2022-08-30T04:52:00+08:00,2022-08-30T05:02:11+08:00,2022-09-03,2022-09-03T00:00:00+08:00,Pre-dawn and early morning thundery showers,Thundery Showers,TL,20.0,10.0,SW,95.0,60.0,34.0,24.0
2022-08-30,2022-08-30T05:00:00+08:00,2022-08-30T05:32:11+08:00,2022-08-31,2022-08-31T00:00:00+08:00,Morning thundery showers,Thundery Showers,TL,15.0,5.0,S,95.0,55.0,34.0,24.0
